id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
5557959109,45.785116,4.857238,142,fte lumires lighting city light music france festival concert europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon placeduchange coeurdelaville frcentreville frcoeurdelaville,2010,12,11,23,10,-1.298738180388161,undef
5557958649,45.785116,4.857238,142,fte lumires lighting city light music france festival concert europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon placeduchange coeurdelaville frcentreville frcoeurdelaville,2010,12,11,23,9,-1.2987388625146057,undef
5557958279,45.785116,4.857238,142,fte lumires lighting city light music france festival concert europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon placeduchange coeurdelaville frcentreville frcoeurdelaville,2010,12,11,23,7,-1.2987402267674948,undef
5557957839,45.785116,4.857238,142,fte lumires lighting city light music france festival concert europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon placeduchange coeurdelaville frcentreville frcoeurdelaville,2010,12,11,23,7,-1.2987402267674948,undef
5558541104,45.785116,4.857238,142,fte lumires city citycenter citycentre europe frcentreville frcoeurdelaville familyevent festival france ftedeslumires illuminated illumination light lighting lyon music placeduchange rhnealps vieuxlyon concert centreville coeurdelaville fra,2010,12,11,23,5,-1.298741591020384,undef
5558540592,45.785116,4.857238,142,fte lumires lighting city light france festival europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon placesaintjean basilicanotredamedefourvire coeurdelaville frcentreville frcoeurdelaville,2010,12,11,22,40,-1.298758644181499,undef
5557956381,45.785116,4.857238,142,fte lumires lighting city light france festival europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon cathdralesaintjean pontbonaparte basilicanotredamedefourvire coeurdelaville frcentreville frcoeurdelaville,2010,12,11,22,26,-1.2987681939517233,undef
5558539590,45.785116,4.857238,142,fte lumires lighting city light france festival europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon cathdralesaintjean pontbonaparte basilicanotredamedefourvire coeurdelaville frcentreville frcoeurdelaville,2010,12,11,22,25,-1.2987688760781675,undef
5558539152,45.785116,4.857238,142,fte lumires lighting city light france festival europe lyon illumination illuminated citycenter citycentre centreville fra ftedeslumires familyevent rhnealps vieuxlyon cathdralesaintjean pontbonaparte basilicanotredamedefourvire coeurdelaville frcentreville frcoeurdelaville,2010,12,11,22,22,-1.2987709224575017,undef
5978677678,45.785306,4.857324,142,allo mr sony orange lyon sony ricoh grdiii,2010,7,26,14,37,-1.4346402783236558,undef
6206722831,45.785205,4.857201,142, lyon alleycat,2011,10,1,13,58,-1.0103296626029017,undef
6654566101,45.785255,4.857338,142,man phone france lyon rhne palais xavier congrs palaisdescongrs habitant veilhan xavierveilhan leshabitants,2011,9,20,13,11,-1.0211666054281423,undef
6654565929,45.785255,4.857338,142,man phone france lyon rhne palais xavier congrs palaisdescongrs habitant veilhan xavierveilhan leshabitants,2011,9,20,13,11,-1.0211666054281423,undef
6654565343,45.785263,4.857205,142,week man phone france lyon rhne palais xavier congrs palaisdescongrs habitant veilhan xavierveilhan leshabitants,2011,9,19,13,57,-1.022117489691904,undef
6654565093,45.785263,4.857205,142,man phone france lyon rhne palais xavier congrs palaisdescongrs habitant veilhan xavierveilhan leshabitants,2011,9,19,13,55,-1.0221188539447934,undef
6654562963,45.785102,4.857347,142,cit internationale lyon france lyon rhne palais congrs palaisdescongrs,2011,9,20,13,54,-1.0211372739910247,undef
7115325881,45.785025,4.857313,142,train thought metro map visualisation france lyon presentation visualisation infographics metromaps centredecongrs lumixtz,2012,4,20,13,28,-0.811933186193177,undef
7115325649,45.785025,4.857313,142,lyon centre congrs france lyon centredecongrs lumixtz,2012,4,20,11,29,-0.8120143592400835,undef
7115321691,45.785025,4.857313,142,big orange man lyon centre congrs france lyon centredecongrs lumixtz,2012,4,19,17,46,-0.8127394596506853,undef
7115321125,45.785025,4.857313,142,laptop screen france lyon centredecongrs lumixtz,2012,4,19,10,28,-0.8130382310334168,undef
7115320879,45.785025,4.857313,142,neelie kroes keynote france lyon presentation keynote centredecongrs neeliekroes lumixtz,2012,4,19,10,27,-0.8130389131598614,undef
6969239790,45.785025,4.857313,142,lamphittre keynote audience france audience lyon presentation centredecongrs lumixtz,2012,4,18,11,0,-0.813998665067403,undef
7115320037,45.785025,4.857313,142,tim bernerslee keynote france lyon presentation keynote timbl centredecongrs lumixtz,2012,4,18,10,36,-0.8140150361020733,undef
7115319789,45.785025,4.857313,142,tim bernerslee keynote france lyon presentation keynote timbl centredecongrs lumixtz,2012,4,18,10,36,-0.8140150361020733,undef
6969238728,45.785025,4.857313,142,tim bernerslee keynote france lyon presentation keynote timbl centredecongrs lumixtz,2012,4,18,10,35,-0.8140157182285178,undef
7115319215,45.785025,4.857313,142,tim bernerslee keynote france lyon presentation keynote timbl centredecongrs lumixtz,2012,4,18,10,34,-0.8140164003549625,undef
6969238030,45.785025,4.857313,142,acceptance rate france lyon centredecongrs lumixtz,2012,4,18,10,10,-0.8140327713896326,undef
6969237910,45.785025,4.857313,142,usewod data challenge winner france laura lyon aravindan centredecongrs lumixtz usewod,2012,4,17,16,51,-0.8147415007655643,undef
6969237564,45.785025,4.857313,142,usewod audience france lyon centredecongrs lumixtz usewod,2012,4,17,13,41,-0.8148711047900368,undef
7115317755,45.785025,4.857313,142,linked data agent france lyon presentation knud latc centredecongrs lumixtz usewod,2012,4,17,13,21,-0.8148847473189287,undef
7115317613,45.785025,4.857313,142,handson session france lyon tutorial anja antoine latc centredecongrs lumixtz,2012,4,17,11,4,-0.8149781986418378,undef
7115317115,45.785025,4.857313,142,handson session france lyon richard tutorial latc centredecongrs lumixtz,2012,4,17,11,4,-0.8149781986418378,undef
7115316639,45.785025,4.857313,142,teaching sparql france lyon presentation tutorial knud latc centredecongrs lumixtz,2012,4,17,9,10,-0.8150559610565213,undef
7095526111,45.785167,4.857167,142, ,2012,4,18,20,10,-0.8136234955228772,undef
7095524961,45.785167,4.857167,142, ,2012,4,18,20,10,-0.8136234955228772,undef
7095522685,45.785167,4.857167,142, ,2012,4,18,20,9,-0.8136241776493217,undef
6949449528,45.785167,4.857167,142, ,2012,4,18,20,8,-0.8136248597757664,undef
7087708239,45.785167,4.857333,142,phone guy ,2012,4,17,18,25,-0.8146773808797726,undef
7051099381,45.785306,4.857324,142,sony orange man orange lyon sony ricoh grdiii,2011,10,22,18,40,-0.9895097992610496,undef
7274802190,45.785306,4.857324,142,speedman lyon mm ricoh grdiii,2012,5,26,17,12,-0.7764189549819138,undef
7628826146,45.785161,4.857202,142,cit internationale france lyon rhnealpes,2012,7,11,12,51,-0.7314129342941462,undef
7558477238,45.785152,4.857287,142, statue lyon,2012,7,6,16,0,-0.7361953227971841,undef
7886559596,45.785167,4.857333,142, ,2012,8,27,16,10,-0.6851108733616529,undef
8029778014,45.785007,4.857211,142,patrimonia peut prdit lavenir square lofi squareformat iphoneography instagramapp uploadedbyinstagram foursquarevenue cb cbab,2012,9,27,16,33,-0.6546450599668187,undef
8023875361,45.785306,4.857324,142,men black ix orange lyon cit ricoh internationale grd grdiii,2012,9,25,19,30,-0.6564888477465521,undef
