id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4393122952,45.767328,4.833362,6,lyon novembre lesphotosdevoyage,2010,2,27,12,21,162735660.0,undef
4386489460,45.767642,4.833458,6,gasp lyon fontainebartholdi dopplrexplore ka,2009,8,7,13,37,145114620.0,undef
4385725079,45.767642,4.833458,6, lyon fontainebartholdi dopplrexplore ka,2009,8,7,13,35,145114500.0,undef
4370161075,45.767515,4.833898,6,htel ville france lyon francia hdr hteldeville placedesterreaux sonyalpha,2010,1,23,10,6,159703560.0,undef
4365988730,45.767558,4.833351,6,dsc pola ice lyon terreaux poladroid,2010,2,17,19,46,161898360.0,undef
4356643416,45.767628,4.833276,6,lyon fontaine bartholdi terreaux france lyon fevrier bartholdi bony terreaux ontaine mayapress,2010,2,13,13,12,161529120.0,undef
4311804326,45.767552,4.833367,6, france fountain lyon kelley karla bartholdi placedesterreaux karlakelley femmephotale,2009,7,17,6,20,143274000.0,undef
4311799734,45.767552,4.833367,6, france fountain lyon kelley karla bartholdi placedesterreaux karlakelley femmephotale,2009,7,17,6,20,143274000.0,undef
4300810257,45.766849,4.833533,6, lyon sunday dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,27,159809220.0,undef
4301556800,45.766849,4.833533,6,diagonal blackandwhite bw lyon noiretblanc sunday nb dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,26,159809160.0,undef
4300808973,45.766849,4.833533,6, lyon sunday dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,24,159809040.0,undef
4300807819,45.766849,4.833533,6, blackandwhite bw lyon noiretblanc sunday nb dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,20,159808800.0,undef
4300807141,45.766849,4.833533,6, blackandwhite bw lyon noiretblanc sunday nb dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,19,159808740.0,undef
4300806233,45.766849,4.833533,6, blackandwhite bw lyon noiretblanc sunday nb dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,19,159808740.0,undef
4300805119,45.766849,4.833533,6, lyon sunday dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,18,159808680.0,undef
4300804505,45.766849,4.833533,6,youre talking dof lyon bokeh sunday dimanche pdc musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,17,159808620.0,undef
4301550754,45.766849,4.833533,6, lyon sunday dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,14,159808440.0,undef
4301550034,45.766849,4.833533,6,tatsumaki senpu kyaku lyon sunday dimanche musedesbeauxarts canonef mmf lusm placeterreaux musedesbeauxartsdelyon canon dmarkii,2010,1,24,15,14,159808440.0,undef
