id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken
5426724374,45.761509,4.855812,131,colored fountain fountain color couleurs fontaine project inphotos,2011,2,7,20,5,192571500.0,undef,2011-02-07 20:05:00
5306403232,45.761486,4.855853,131,sac knife corkscrew canonet canonetql iphone keithrichards laguiole fingerskate,2010,12,30,12,49,189175740.0,undef,2010-12-30 12:49:00
5280573214,45.761552,4.855843,131,homewood comply ltd edition fb homewood fingerboard brt winkler fingerskate nocomply winklerwheels blackrivertrucks,2010,12,21,16,27,188411220.0,undef,2010-12-21 16:27:00
8022835861,45.761463,4.855864,131,hipstaprint sansflash hipstamatic objectifwonder filmw,2012,9,24,17,1,243968460.0,undef,2012-09-24 17:01:00
7955676502,45.761333,4.855833,131,tour oxygne lyon centrecommercial partdieu touroxygne,2012,9,8,16,6,242582760.0,undef,2012-09-08 16:06:00
8649240644,45.7615,4.855833,131,centre commercial part dieu lyon sansflash hipstamatic objectiftinto filmctypeplate,2013,4,14,16,21,261418860.0,undef,2013-04-14 16:21:00
8649233270,45.761436,4.855906,131,centre commercial part dieu lyon sansflash hipstamatic filmfloat objectifrobotoglitter,2013,4,14,16,23,261418980.0,undef,2013-04-14 16:23:00
8631568391,45.76146,4.855778,131, pylones uploadedbyflickrmobile flickriosappfilterchameleon chameleonfilter,2013,4,8,12,13,260885580.0,undef,2013-04-08 12:13:00
8631564733,45.76146,4.855778,131, pylones uploadedbyflickrmobile flickriosappfiltertoucan toucanfilter,2013,4,8,12,11,260885460.0,undef,2013-04-08 12:11:00
9444611154,45.761497,4.855785,131,dome mobile lyon shopping centre lyon stmay,2013,5,1,13,55,262878900.0,undef,2013-05-01 13:55:00
9444590642,45.761497,4.855785,131,dome mobile lyon shopping centre lyon stmay,2013,5,1,13,55,262878900.0,undef,2013-05-01 13:55:00
10113008773,45.761333,4.855833,131, ,2013,3,7,19,14,258146040.0,undef,2013-03-07 19:14:00
10113007563,45.7615,4.855833,131, ,2013,3,7,18,39,258143940.0,undef,2013-03-07 18:39:00
11631292516,45.761487,4.855834,131,dcembre uploadedbyflickrmobile flickriosappfilternofilter ugcpartdieu,2013,12,29,13,33,283786380.0,undef,2013-12-29 13:33:00
14152552674,45.761462,4.855884,131,upload square squareformat iphoneography instagramapp uploadedbyinstagram,2014,5,10,8,4,295171440.0,undef,2014-05-10 08:04:00
14700941688,45.7616,4.855836,131, ,2014,8,2,13,56,302450160.0,undef,2014-08-02 13:56:00
14885093064,45.7616,4.855836,131, ,2014,8,2,13,56,302450160.0,undef,2014-08-02 13:56:00
14700900089,45.761458,4.85588,131, ,2014,8,2,13,57,302450220.0,undef,2014-08-02 13:57:00
14701005157,45.761458,4.85588,131, ,2014,8,2,13,57,302450220.0,undef,2014-08-02 13:57:00
26433261431,45.761634,4.855801,131,curvy ray square gingham squareformat iphoneography instagramapp uploadedbyinstagram,2016,4,18,16,34,356459640.0,undef,2016-04-18 16:34:00
33587638735,45.761469,4.85573,131, ,2017,3,22,14,21,385654860.0,undef,2017-03-22 14:21:00
34095571376,45.761388,4.855833,131,aaronkitone pose model swissmade instagramapp square squareformat iphoneography uploadedbyinstagram,2017,4,19,3,24,388034640.0,undef,2017-04-19 03:24:00
