id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year
4356058910,45717618@N00,45.76503,4.920104,"bokeh,day41,gateau,bokeh365",Bokeh - Day 41 : Miam Miam !,46,22,13,2,2010
4352600684,26173098@N00,45.699631,4.941516,,,17,1,13,2,2010
4321895045,44566442@N08,45.714117,4.966022,,Aramisére aime l hiver,34,16,1,2,2010
4320224894,8325020@N07,45.797571,4.992899,"leica,wood,forest,lyon,arbres,vegetation,foret,bois,sépia,leicadigilux3,arpadflynn2010",Forêt du Piochet,19,22,31,1,2010
4315509863,11817998@N05,45.766931,4.944389,"365,iphone",30/365 - Superman est mort,54,15,30,1,2010
4242728263,31980292@N05,45.726196,4.778441,"citroen,ami,saintefoylèslyon,aquaduct",IMG_1518,15,15,29,9,2007
4237736784,16173245@N00,45.789028,4.777459,"shop,canon,shopping,de,lyon,mort,parking,85mm,carrefour,part,pack,adobe,ii,l,killed,carts,sdf,murdered,société,bière,dieu,lightroom,f12,consommation,jeune,caddie,tué,vigiles,décédé,wwwsimontremblayfr,etouffé",Killed by security guys,38,14,2,1,2010
4234804648,45717618@N00,45.790277,4.924793,"car,bokeh,chocolate,voiture,day4,gateau,bokeh365",Bokey - Day 4 : Miam miam vroum vroum,58,1,1,1,2010
4230683355,45717618@N00,45.781845,4.937238,"bokeh,day3,arttoy,wesh,bokeh365",Bokeh - Day 3 : Wesh,30,14,31,12,2009
4201921521,32215553@N02,45.730703,4.739656,"panorama,snow,france,lyon,rhône,neige,glace,panoramamaker,yzeron,fortdubruissin,rivièregelée,franchevillelebas",2009 12 bruissin 01,49,21,20,12,2009
4193326724,22583865@N02,45.730673,4.738948,"nikon,2009,d300,50mmf14g,thedigitalfly,lotfidakhli,afs50mm14g",See The Wotld In Red 1.00,55,16,25,10,2009
4192564591,22583865@N02,45.730673,4.738948,"nikon,bokeh,2009,flou,d300,50mmf14g,thedigitalfly,lotfidakhli,afs50mm14g",See The Wotld In Red 1.01,55,16,25,10,2009
4480146432,48546358@N05,45.779488,4.923328,,20100312IMG_4022,43,19,12,3,2010
4477071663,94328137@N00,45.850333,4.863,,iTunes Store France,48,0,30,3,2010
4476537557,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (10),7,12,25,3,2010
4477313128,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (9),12,11,25,3,2010
4476536769,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (8),9,11,25,3,2010
4477312272,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (7),46,10,25,3,2010
4477311854,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (6),40,10,25,3,2010
4476535527,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (5),39,10,25,3,2010
4477311026,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (4),36,10,25,3,2010
4476534813,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (3),33,10,25,3,2010
4476534407,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (2),32,10,25,3,2010
4477309768,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc (1),40,9,25,3,2010
4477309346,48546358@N05,45.779488,4.923328,,20100325tassaux_jlc,38,9,25,3,2010
4476533235,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (21),42,19,12,3,2010
4477308612,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (20),40,19,12,3,2010
4476532389,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (19),5,14,12,3,2010
4477307720,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (18),59,13,12,3,2010
4476531701,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (17),50,13,12,3,2010
4476531315,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (16),48,13,12,3,2010
4476530925,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (15),53,12,12,3,2010
4476530481,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (14),53,12,12,3,2010
4476530105,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (13),46,12,12,3,2010
4477305468,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (12),38,12,12,3,2010
4477305094,48546358@N05,45.779488,4.923328,,20100312tassaux_jlc (11),37,12,12,3,2010
4456986558,94328137@N00,45.732825,4.953605,ef35mmf2,IMG_8317,38,14,22,3,2010
4456208059,94328137@N00,45.73291,4.954189,ef35mmf2,IMG_8271,3,14,22,3,2010
4455248339,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Détail de jardin zen,50,19,21,3,2010
4456025358,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Détail de jardin zen,49,19,21,3,2010
4455244837,41610421@N05,45.730959,4.952281,"portrait,statue,geotagged,intérieur",,48,19,21,3,2010
4455242879,41610421@N05,45.730959,4.952281,"portrait,statue,geotagged,intérieur",Vue sur temple,48,19,21,3,2010
4455240953,41610421@N05,45.730959,4.952281,"geotagged,structure,intérieur",Structures pour la ventilation d'Eurexpo,22,19,21,3,2010
4456014078,41610421@N05,45.730959,4.952281,"geotagged,structure,intérieur",Structures pour la ventilation d'Eurexpo,21,19,21,3,2010
4455226109,41610421@N05,45.730959,4.952281,"macro,geotagged,intérieur",Bouteille de bière Iki,19,19,21,3,2010
4455202515,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Bouteille de bière Iki,19,19,21,3,2010
4455931152,94328137@N00,45.699833,4.768833,dîner,échine de porc sautée,45,21,22,3,2010
4455930290,41610421@N05,45.730959,4.952281,"geotagged,intérieur,jenenvoudraispasdansmonsalon",Rôliste alcoolique,17,19,21,3,2010
4455144029,94328137@N00,45.731922,4.952673,ef35mmf2,IMG_8322,45,14,22,3,2010
4455920214,94328137@N00,45.732489,4.953667,ef35mmf2,IMG_8318,41,14,22,3,2010
4455136123,94328137@N00,45.732973,4.953721,ef35mmf2,IMG_8316,37,14,22,3,2010
4455133307,94328137@N00,45.733385,4.953371,ef35mmf2,IMG_8312,33,14,22,3,2010
4455909474,94328137@N00,45.732829,4.954066,ef35mmf2,IMG_8304,28,14,22,3,2010
4455129923,41610421@N05,45.730959,4.952281,"geotagged,intérieur",,16,19,21,3,2010
4455906742,94328137@N00,45.732793,4.95408,ef35mmf2,IMG_8303,27,14,22,3,2010
4455124043,94328137@N00,45.73278,4.954086,ef35mmf2,変な外人,27,14,22,3,2010
4455901500,94328137@N00,45.73274,4.954101,ef35mmf2,IMG_8301,26,14,22,3,2010
4455120127,94328137@N00,45.732724,4.954108,ef35mmf2,IMG_8299,25,14,22,3,2010
4455896806,94328137@N00,45.732669,4.954129,ef35mmf2,soja,24,14,22,3,2010
4455896052,41610421@N05,45.730959,4.952281,"geotagged,intérieur",,16,19,21,3,2010
4455894790,94328137@N00,45.732649,4.954137,ef35mmf2,kit à sushis,24,14,22,3,2010
4455892984,94328137@N00,45.733536,4.95338,ef35mmf2,IMG_8290,12,14,22,3,2010
4455109453,94328137@N00,45.733537,4.953378,ef35mmf2,IMG_8289,12,14,22,3,2010
4455106697,41610421@N05,45.730959,4.952281,"geotagged,intérieur",,15,19,21,3,2010
4455884916,94328137@N00,45.733543,4.953236,ef35mmf2,gunkan,12,14,22,3,2010
4455103133,94328137@N00,45.733495,4.953136,ef35mmf2,ozeki,12,14,22,3,2010
4455100727,94328137@N00,45.733134,4.954135,ef35mmf2,tsukasa hojo,8,14,22,3,2010
4455878500,94328137@N00,45.733111,4.95415,ef35mmf2,satoshi urushihara,8,14,22,3,2010
4455876346,94328137@N00,45.733101,4.954155,ef35mmf2,masami kurumada,8,14,22,3,2010
4455095279,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Gong japonais,56,18,21,3,2010
4455094437,94328137@N00,45.7331,4.954117,ef35mmf2,tony taka,7,14,22,3,2010
4455872660,94328137@N00,45.733167,4.954149,ef35mmf2,IMG_8277,7,14,22,3,2010
4455870134,94328137@N00,45.733261,4.954123,ef35mmf2,osamu tezuka,6,14,22,3,2010
4455088887,94328137@N00,45.733259,4.954309,ef35mmf2,samouraï,4,14,22,3,2010
4455867082,94328137@N00,45.732911,4.954217,ef35mmf2,IMG_8272,3,14,22,3,2010
4455866874,41610421@N05,45.730959,4.952281,"portrait,geotagged,intérieur",Armure et sensei,35,18,21,3,2010
4455865430,94328137@N00,45.731039,4.949599,ef35mmf2,IMG_8269,50,13,22,3,2010
4455076459,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Bonzai,34,18,21,3,2010
4455843124,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Bonzai,34,18,21,3,2010
4455052463,41610421@N05,45.730959,4.952281,"statue,geotagged,intérieur",,27,18,21,3,2010
4455822816,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Bonzai,25,18,21,3,2010
4455807828,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Estampe japonaise,24,18,21,3,2010
4455790924,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Détail de jardin zen,23,18,21,3,2010
4455774206,41610421@N05,45.730959,4.952281,"portrait,statue,geotagged,intérieur",,22,18,21,3,2010
4454979845,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Détail de jardin zen,21,18,21,3,2010
4455743406,41610421@N05,45.730959,4.952281,"portrait,statue,geotagged,intérieur",,21,18,21,3,2010
4455731976,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Estampe japonaise,20,18,21,3,2010
4455717000,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Estampes japonaises,19,18,21,3,2010
4454919341,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Maquettes de bateaux asiatiques,17,18,21,3,2010
4454900331,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Maquettes de bateaux asiatiques,17,18,21,3,2010
4454880327,41610421@N05,45.730959,4.952281,"geotagged,intérieur,jenenvoudraispasdansmonsalon",Déco de billes roses,9,18,21,3,2010
4454862521,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Canapé validé,8,18,21,3,2010
4454850805,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Canapé validé,8,18,21,3,2010
4455620312,41610421@N05,45.730959,4.952281,"geotagged,intérieur,jenenvoudraispasdansmonsalon",,5,18,21,3,2010
4455607812,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Hummm… canapés…,3,18,21,3,2010
4455594374,41610421@N05,45.730959,4.952281,"geotagged,intérieur",Hummm… canapés…,3,18,21,3,2010
4447485045,45717618@N00,45.73474,4.951572,"dragon,bokeh,bokeh365",Bokeh - Day 65 : Dragon,2,13,20,3,2010
4445864705,22583865@N02,45.730673,4.738948,,Monter le volume,9,16,25,10,2009
4434025817,45792152@N00,45.678195,4.945532,"soleil,nikon,lyon,d60,sigma70300f456",Le (re)voila celui la !!!,18,7,15,3,2010
4410835308,62051585@N00,45.765333,4.923733,,,0,12,6,3,2010
4410066407,45717618@N00,45.781812,4.937442,"rabbit,bokeh,lapin,day53,nabaztag,bokeh365",Bokeh - Day 53 : Paré pour l'hiver !,18,18,3,3,2010
4566441296,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,58,1,30,8,2009
4566441016,29323997@N05,45.796342,4.958406,"peaches,woodstower",,52,1,30,8,2009
4566440730,29323997@N05,45.796342,4.958406,"peaches,woodstower",,48,1,30,8,2009
4566440430,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,44,1,30,8,2009
4565810965,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,43,1,30,8,2009
4565810661,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,43,1,30,8,2009
4566439476,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,39,1,30,8,2009
4566439088,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,39,1,30,8,2009
4566438730,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,39,1,30,8,2009
4566438462,29323997@N05,45.796342,4.958406,"peaches,woodstower",Peaches,26,1,30,8,2009
4566438176,29323997@N05,45.796342,4.958406,"tricky,woodstower",Tricky,19,1,30,8,2009
4566437776,29323997@N05,45.796342,4.958406,"tricky,woodstower",Tricky,4,0,30,8,2009
4566437394,29323997@N05,45.796342,4.958406,woodstower,,41,22,29,8,2009
4565807861,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,17,22,29,8,2009
4565807529,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,5,22,29,8,2009
4566436328,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,3,22,29,8,2009
4565806811,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,2,22,29,8,2009
4565806499,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,0,22,29,8,2009
4565806187,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,59,21,29,8,2009
4566434776,29323997@N05,45.796342,4.958406,"dune,herman,woodstower",Herman Dune,31,21,29,8,2009
4566434468,29323997@N05,45.796342,4.958406,woodstower,,39,20,29,8,2009
4565805015,29323997@N05,45.798214,4.964414,woodstower,,59,19,29,8,2009
4566433848,29323997@N05,45.798571,4.957398,woodstower,,54,19,29,8,2009
4552591552,26048905@N06,45.808107,4.944298,"lake,water,lyon,lac,miribel,hdr,ain",DSC_0906,7,17,25,4,2010
4549995149,35027191@N06,45.767332,4.767283,"printemps,feuille,rhonealpe,rhônealpes",Vert feuille,7,12,24,4,2010
4545949359,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02636.jpg,43,2,4,4,2010
4546580912,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02635.jpg,42,2,4,4,2010
4545944109,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02634.jpg,42,2,4,4,2010
4546576370,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02633.jpg,48,1,4,4,2010
4546573832,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02632.jpg,48,1,4,4,2010
4546571722,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02630.jpg,46,1,4,4,2010
4546569458,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02628.jpg,41,1,4,4,2010
4545931441,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02626.jpg,40,1,4,4,2010
4545928417,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02625.jpg,40,1,4,4,2010
4546560930,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02624.jpg,39,1,4,4,2010
4545923537,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02622.jpg,38,1,4,4,2010
4546554562,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02620.jpg,35,1,4,4,2010
4545914897,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02617.jpg,31,1,4,4,2010
4546545150,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02616.jpg,31,1,4,4,2010
4545907025,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02615.jpg,30,1,4,4,2010
4546539360,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02614.jpg,30,1,4,4,2010
4545902135,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02613.jpg,30,1,4,4,2010
4546534692,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02612.jpg,30,1,4,4,2010
4545897817,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02611.jpg,29,1,4,4,2010
4546529806,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02610.jpg,29,1,4,4,2010
4545893335,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02609.jpg,29,1,4,4,2010
4545890981,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02606.jpg,28,1,4,4,2010
4545888201,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02605.jpg,27,1,4,4,2010
4545163827,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02604.jpg,26,1,4,4,2010
4545160365,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02603.jpg,25,1,4,4,2010
4545156705,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02602.jpg,25,1,4,4,2010
4545786342,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02601.jpg,25,1,4,4,2010
4545149205,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02600.jpg,25,1,4,4,2010
4545145709,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02598.jpg,24,1,4,4,2010
4545775354,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02597.jpg,24,1,4,4,2010
4547648065,34992495@N04,45.6739,4.858156,"ted,concert,lyon,gig,moderne,sons,epicerie,mumford,feyzin,dwane,lastfm:event=1398756",,14,23,23,4,2010
4545771550,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02596.jpg,23,1,4,4,2010
4545134969,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02595.jpg,22,1,4,4,2010
4545131539,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02594.jpg,22,1,4,4,2010
4545761964,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02593.jpg,22,1,4,4,2010
4545758322,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02592.jpg,22,1,4,4,2010
4545120501,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02591.jpg,21,1,4,4,2010
4545749416,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02590.jpg,21,1,4,4,2010
4545111047,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02589.jpg,21,1,4,4,2010
4545741450,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02588.jpg,20,1,4,4,2010
4545737594,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02586.jpg,20,1,4,4,2010
4545100439,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02585.jpg,20,1,4,4,2010
4545096849,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02584.jpg,20,1,4,4,2010
4545724256,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02581.jpg,19,1,4,4,2010
4545087421,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02580.jpg,19,1,4,4,2010
4545084429,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02579.jpg,19,1,4,4,2010
4545081449,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02578.jpg,19,1,4,4,2010
4545078067,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02577.jpg,18,1,4,4,2010
4545708642,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02576.jpg,18,1,4,4,2010
4545072425,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02575.jpg,18,1,4,4,2010
4545702460,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02574.jpg,18,1,4,4,2010
4545699902,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02573.jpg,18,1,4,4,2010
4545696250,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02572.jpg,18,1,4,4,2010
4545692650,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02570.jpg,17,1,4,4,2010
4545056243,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02569.jpg,17,1,4,4,2010
4541230573,34992495@N04,45.766108,4.941251,"street,en,art,la,lyon,tag,soie,vaulx,décines,velin",The Artristes Show : échange 1 ticket TCL contre 1 poulet,23,16,18,4,2010
4538466375,94328137@N00,45.850333,4.863,déjeuner,curry,24,14,16,4,2010
4539091572,94328137@N00,45.850333,4.863,dîner,curry,8,20,13,4,2010
4539087574,94328137@N00,45.850333,4.863,dîner,nouilles japonaises,29,18,13,4,2010
4521240815,45269946@N02,45.765466,4.741021,shoes,Shoes wainting,43,23,14,4,2010
4515260579,25076432@N07,45.732313,4.920115,,,26,11,11,4,2010
4515896950,25076432@N07,45.732313,4.920115,,,25,11,11,4,2010
4509899647,43668882@N05,45.777311,4.730772,"cute,cat,bag,chat,nap,parquet,sac,finepix,fujifilm,toffee,regard,mignon,sieste,allergie,atchoum,youngphotographers,emmerdeuse,s1500",Someone else's cat,55,18,7,4,2010
4509713318,98096972@N00,45.721626,4.760288,,Pascale at Aqueduc Romain du Gier,1,15,26,3,2010
4509073457,98096972@N00,45.721626,4.760288,,Joe and Tracy at Aqueduc Romain du Gier,0,15,26,3,2010
4509073385,98096972@N00,45.721626,4.760288,,Aqueduc Romain du Gier,58,14,26,3,2010
4504536621,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02166.jpg,50,21,3,4,2010
4504530921,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02165.jpg,50,21,3,4,2010
4504525609,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02164.jpg,41,21,3,4,2010
4505155970,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02163.jpg,40,21,3,4,2010
4505152506,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02162.jpg,40,21,3,4,2010
4505150156,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02158.jpg,25,21,3,4,2010
4504513847,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02157.jpg,25,21,3,4,2010
4504510843,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02156.jpg,24,21,3,4,2010
4504507749,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02152.jpg,55,20,3,4,2010
4504503787,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02150.jpg,51,20,3,4,2010
4505134220,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02149.jpg,50,20,3,4,2010
4505130660,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02147.jpg,46,20,3,4,2010
4505127174,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02146.jpg,46,20,3,4,2010
4504491043,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02145.jpg,45,20,3,4,2010
4505120718,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02144.jpg,45,20,3,4,2010
4504484599,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02143.jpg,44,20,3,4,2010
4504479095,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02142.jpg,44,20,3,4,2010
4505106496,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02140.jpg,40,20,3,4,2010
4504470287,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02139.jpg,40,20,3,4,2010
4505100096,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02138.jpg,39,20,3,4,2010
4497397863,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",AFFICHE_SONGKRAN_2010_-_Lyon,55,21,6,4,2010
4494109486,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02137.jpg,38,20,3,4,2010
4493463081,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02136.jpg,37,20,3,4,2010
4493451603,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02134.jpg,36,20,3,4,2010
4494078774,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02133.jpg,35,20,3,4,2010
4494068324,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02132.jpg,33,20,3,4,2010
4493419397,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02131.jpg,33,20,3,4,2010
4494048620,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02129.jpg,30,20,3,4,2010
4494041326,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02128.jpg,29,20,3,4,2010
4494030336,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02127.jpg,28,20,3,4,2010
4493383043,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02126.jpg,26,20,3,4,2010
4494011842,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02125.jpg,26,20,3,4,2010
4493361407,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02124.jpg,26,20,3,4,2010
4493986946,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02122.jpg,25,20,3,4,2010
4493977492,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02121.jpg,23,20,3,4,2010
4493328103,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02120.jpg,23,20,3,4,2010
4493313027,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02119.jpg,22,20,3,4,2010
4493940374,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02118.jpg,21,20,3,4,2010
4493931250,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02116.jpg,19,20,3,4,2010
4493281387,34879782@N00,45.699952,4.766365,"songkran,abtra,samlor,saintgenislaval",IMG02113.jpg,18,20,3,4,2010
4493270359,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02112.jpg,16,20,3,4,2010
4493260305,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02110.jpg,12,20,3,4,2010
4493885648,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02109.jpg,10,20,3,4,2010
4493233183,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02107.jpg,59,19,3,4,2010
4493859268,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02105.jpg,58,19,3,4,2010
4493851444,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02103.jpg,52,19,3,4,2010
4493842648,34879782@N00,45.699952,4.766365,"songkran,samlor,saintgenislaval,abtra",IMG02102.jpg,51,19,3,4,2010
